1,0.138570
2,0.172992
3,0.218888
4,0.225066
5,0.315093
6,0.406884
7,0.481024
8,0.514563
9,0.536628
10,0.561342
11,0.563107
12,0.567520
13,0.579876
14,0.586055
15,0.595763
16,0.590468
17,0.585172
18,0.596646
19,0.613416
20,0.636364
21,0.633716
22,0.633716
23,0.631951
24,0.631068
25,0.630185
26,0.631068
27,0.629303
28,0.631068
29,0.627538
30,0.631951
31,0.632833
32,0.638129
33,0.639894
34,0.636364
35,0.640777
36,0.639011
37,0.635481
38,0.639011
39,0.638129
40,0.639011
41,0.642542
42,0.639011
43,0.646072
44,0.646072
45,0.649603
46,0.654016
47,0.653133
48,0.653133
49,0.654016
50,0.652251
51,0.654016
52,0.659312
53,0.661077
54,0.660194
55,0.662842
56,0.658429
57,0.660194
58,0.658429
59,0.657546
60,0.657546
61,0.658429
62,0.654898
63,0.657546
64,0.655781
65,0.661077
66,0.663725
67,0.664607
68,0.674316
69,0.670786
70,0.669020
71,0.669020
72,0.669020
73,0.669020
74,0.670786
75,0.669903
76,0.669020
77,0.661077
78,0.654898
79,0.658429
80,0.654898
81,0.654016
82,0.654898
83,0.656664
84,0.661959
85,0.664607
86,0.665490
87,0.665490
88,0.665490
89,0.665490
90,0.663725
91,0.667255
92,0.665490
93,0.667255
94,0.667255
95,0.666372
96,0.666372
97,0.664607
98,0.666372
99,0.661077
100,0.660194
101,0.659312
102,0.655781
103,0.656664
104,0.659312
105,0.661959
106,0.661959
107,0.672551
108,0.667255
109,0.669020
110,0.673433
111,0.669020
112,0.670786
113,0.671668
114,0.676964
115,0.676964
116,0.675199
117,0.671668
118,0.671668
119,0.670786
120,0.669903
121,0.665490
122,0.665490
123,0.666372
124,0.675199
125,0.676081
126,0.676081
127,0.673433
128,0.673433
129,0.675199
130,0.675199
131,0.674316
132,0.675199
133,0.678729
134,0.679612
135,0.680494
136,0.677846
137,0.674316
138,0.673433
139,0.671668
140,0.678729
141,0.678729
142,0.679612
143,0.683142
144,0.684907
145,0.681377
146,0.679612
147,0.676964
148,0.678729
149,0.679612
150,0.677846
151,0.677846
152,0.680494
153,0.679612
154,0.681377
155,0.679612
156,0.680494
157,0.677846
158,0.681377
159,0.684907
160,0.684907
161,0.685790
162,0.682259
163,0.677846
164,0.678729
165,0.680494
166,0.682259
167,0.677846
168,0.673433
169,0.676964
170,0.677846
171,0.679612
172,0.678729
173,0.677846
174,0.676964
175,0.675199
176,0.676964
177,0.679612
178,0.680494
179,0.679612
180,0.683142
181,0.680494
182,0.680494
183,0.684025
184,0.688438
185,0.686673
186,0.688438
187,0.693733
188,0.691086
189,0.687555
190,0.687555
191,0.689320
192,0.689320
193,0.689320
194,0.684025
195,0.676964
196,0.679612
197,0.677846
198,0.672551
199,0.681377
