1,0.182701
2,0.203883
3,0.240953
4,0.238305
5,0.288614
6,0.291262
7,0.370697
8,0.420124
9,0.496911
10,0.526037
11,0.565755
12,0.571050
13,0.586937
14,0.594881
15,0.610768
16,0.602824
17,0.601059
18,0.590468
19,0.595763
20,0.600177
21,0.610768
22,0.607237
23,0.614298
24,0.600177
25,0.601942
26,0.603707
27,0.603707
28,0.601942
29,0.607237
30,0.616064
31,0.614298
32,0.605472
33,0.601942
34,0.609003
35,0.611650
36,0.616946
37,0.618711
38,0.616946
39,0.615181
40,0.617829
41,0.619594
42,0.621359
43,0.624007
44,0.631068
45,0.632833
46,0.633716
47,0.626655
48,0.630185
49,0.637246
50,0.636364
51,0.632833
52,0.632833
53,0.631951
54,0.632833
55,0.631068
56,0.627538
57,0.626655
58,0.626655
59,0.628420
60,0.629303
61,0.624890
62,0.628420
63,0.634598
64,0.637246
65,0.636364
66,0.643425
67,0.643425
68,0.646955
69,0.644307
70,0.642542
71,0.645190
72,0.650485
73,0.649603
74,0.646072
75,0.653133
76,0.647838
77,0.649603
78,0.653133
79,0.653133
80,0.647838
81,0.649603
82,0.652251
83,0.653133
84,0.647838
85,0.645190
86,0.646072
87,0.646955
88,0.647838
89,0.647838
90,0.645190
91,0.645190
92,0.643425
93,0.644307
94,0.643425
95,0.645190
96,0.639011
97,0.639894
98,0.640777
99,0.641659
100,0.641659
101,0.641659
102,0.646955
103,0.649603
104,0.652251
105,0.654898
106,0.657546
107,0.658429
108,0.657546
109,0.656664
110,0.658429
111,0.661959
112,0.662842
113,0.658429
114,0.661077
115,0.661077
116,0.654898
117,0.654016
118,0.651368
119,0.655781
120,0.657546
121,0.654898
122,0.654016
123,0.649603
124,0.648720
125,0.646072
126,0.643425
127,0.641659
128,0.645190
129,0.641659
130,0.639011
131,0.644307
132,0.644307
133,0.646072
134,0.646072
135,0.639894
136,0.647838
137,0.648720
138,0.647838
139,0.646072
140,0.646072
141,0.644307
142,0.644307
143,0.645190
144,0.646072
145,0.649603
146,0.651368
147,0.653133
148,0.647838
149,0.649603
150,0.649603
151,0.654898
152,0.654016
153,0.654016
154,0.647838
155,0.654898
156,0.656664
157,0.655781
158,0.652251
159,0.651368
160,0.657546
161,0.656664
162,0.653133
163,0.657546
164,0.650485
165,0.651368
166,0.652251
167,0.651368
168,0.654016
169,0.651368
170,0.654016
171,0.654898
172,0.654898
173,0.651368
174,0.651368
175,0.651368
176,0.652251
177,0.650485
178,0.651368
179,0.655781
180,0.653133
181,0.654016
182,0.654898
183,0.649603
184,0.654898
185,0.655781
186,0.655781
187,0.659312
188,0.655781
189,0.654016
190,0.654898
191,0.650485
192,0.647838
193,0.646072
194,0.644307
195,0.646072
196,0.643425
197,0.642542
198,0.645190
199,0.642542
