1,0.118270
2,0.178288
3,0.227714
4,0.270079
5,0.308914
6,0.373345
7,0.408650
8,0.487202
9,0.521624
10,0.561342
11,0.563989
12,0.586055
13,0.601942
14,0.616064
15,0.627538
16,0.618711
17,0.623124
18,0.629303
19,0.635481
20,0.635481
21,0.647838
22,0.647838
23,0.640777
24,0.639011
25,0.647838
26,0.647838
27,0.639011
28,0.642542
29,0.640777
30,0.639011
31,0.632833
32,0.631068
33,0.636364
34,0.642542
35,0.647838
36,0.645190
37,0.653133
38,0.653133
39,0.648720
40,0.652251
41,0.656664
42,0.654016
43,0.661077
44,0.664607
45,0.658429
46,0.655781
47,0.657546
48,0.661077
49,0.665490
50,0.664607
51,0.662842
52,0.659312
53,0.657546
54,0.664607
55,0.657546
56,0.662842
57,0.664607
58,0.666372
59,0.669020
60,0.666372
61,0.668138
62,0.674316
63,0.676081
64,0.674316
65,0.676964
66,0.676964
67,0.678729
68,0.676964
69,0.674316
70,0.677846
71,0.678729
72,0.676081
73,0.669903
74,0.669020
75,0.668138
76,0.670786
77,0.674316
78,0.676081
79,0.672551
80,0.669020
81,0.670786
82,0.679612
83,0.677846
84,0.687555
85,0.683142
86,0.679612
87,0.676964
88,0.676081
89,0.676964
90,0.682259
91,0.682259
92,0.685790
93,0.683142
94,0.682259
95,0.679612
96,0.675199
97,0.674316
98,0.681377
99,0.678729
100,0.682259
101,0.679612
102,0.676081
103,0.670786
104,0.670786
105,0.671668
106,0.671668
107,0.667255
108,0.663725
109,0.672551
110,0.677846
111,0.679612
112,0.680494
113,0.673433
114,0.664607
115,0.673433
116,0.670786
117,0.673433
118,0.671668
119,0.675199
120,0.672551
121,0.669020
122,0.668138
123,0.668138
124,0.669903
125,0.669020
126,0.670786
127,0.673433
128,0.667255
129,0.670786
130,0.667255
131,0.668138
132,0.667255
133,0.664607
134,0.661077
135,0.663725
136,0.669903
137,0.671668
138,0.669020
139,0.669020
140,0.667255
141,0.668138
142,0.667255
143,0.667255
144,0.671668
145,0.678729
146,0.678729
147,0.679612
148,0.672551
149,0.669903
150,0.674316
151,0.676964
152,0.681377
153,0.676081
154,0.676081
155,0.676081
156,0.675199
157,0.670786
158,0.669020
159,0.676964
160,0.674316
161,0.672551
162,0.673433
163,0.671668
164,0.676081
165,0.679612
166,0.671668
167,0.665490
168,0.659312
169,0.658429
170,0.659312
171,0.649603
172,0.645190
173,0.644307
174,0.646072
175,0.644307
176,0.646955
177,0.645190
178,0.649603
179,0.654016
180,0.657546
181,0.661959
182,0.663725
183,0.665490
184,0.669903
185,0.675199
186,0.670786
187,0.672551
188,0.671668
189,0.672551
190,0.670786
191,0.674316
192,0.674316
193,0.672551
194,0.669020
195,0.667255
196,0.664607
197,0.665490
198,0.668138
199,0.661959
