1,0.112092
2,0.132392
3,0.153575
4,0.172109
5,0.229479
6,0.264784
7,0.332745
8,0.444837
9,0.485437
10,0.509267
11,0.523389
12,0.539276
13,0.542807
14,0.556929
15,0.565755
16,0.578111
17,0.584289
18,0.595763
19,0.607237
20,0.606355
21,0.602824
22,0.613416
23,0.621359
24,0.614298
25,0.620477
26,0.624007
27,0.618711
28,0.626655
29,0.631951
30,0.630185
31,0.631951
32,0.632833
33,0.641659
34,0.645190
35,0.642542
36,0.646072
37,0.651368
38,0.646072
39,0.644307
40,0.646955
41,0.645190
42,0.650485
43,0.652251
44,0.647838
45,0.648720
46,0.647838
47,0.649603
48,0.650485
49,0.660194
50,0.663725
51,0.654898
52,0.656664
53,0.656664
54,0.661959
55,0.665490
56,0.663725
57,0.660194
58,0.660194
59,0.662842
60,0.665490
61,0.668138
62,0.663725
63,0.661959
64,0.661077
65,0.665490
66,0.666372
67,0.668138
68,0.669903
69,0.669020
70,0.669903
71,0.670786
72,0.671668
73,0.678729
74,0.670786
75,0.671668
76,0.671668
77,0.672551
78,0.676081
79,0.665490
80,0.664607
81,0.666372
82,0.661077
83,0.655781
84,0.655781
85,0.654898
86,0.658429
87,0.658429
88,0.661077
89,0.663725
90,0.662842
91,0.663725
92,0.658429
93,0.646955
94,0.651368
95,0.655781
96,0.659312
97,0.662842
98,0.661959
99,0.654898
100,0.661959
101,0.665490
102,0.661959
103,0.664607
104,0.661077
105,0.659312
106,0.660194
107,0.661077
108,0.655781
109,0.654898
110,0.653133
111,0.652251
112,0.652251
113,0.652251
114,0.650485
115,0.648720
116,0.644307
117,0.647838
118,0.653133
119,0.651368
120,0.650485
121,0.653133
122,0.654016
123,0.648720
124,0.653133
125,0.650485
126,0.657546
127,0.654016
128,0.661077
129,0.660194
130,0.654898
131,0.661959
132,0.660194
133,0.659312
134,0.667255
135,0.674316
136,0.676081
137,0.678729
138,0.675199
139,0.673433
140,0.672551
141,0.668138
142,0.672551
143,0.669903
144,0.665490
145,0.668138
146,0.674316
147,0.672551
148,0.676081
149,0.677846
150,0.677846
151,0.682259
152,0.686673
153,0.684025
154,0.678729
155,0.676081
156,0.676081
157,0.672551
158,0.670786
159,0.672551
160,0.671668
161,0.670786
162,0.665490
163,0.667255
164,0.667255
165,0.672551
166,0.679612
167,0.676964
168,0.668138
169,0.667255
170,0.669903
171,0.667255
172,0.669903
173,0.664607
174,0.664607
175,0.663725
176,0.661077
177,0.661959
178,0.657546
179,0.656664
180,0.661077
181,0.662842
182,0.661959
183,0.661077
184,0.664607
185,0.666372
186,0.669903
187,0.666372
188,0.664607
189,0.666372
190,0.663725
191,0.663725
192,0.665490
193,0.661959
194,0.660194
195,0.660194
196,0.650485
197,0.656664
198,0.659312
199,0.663725
