1,0.067079
2,0.159753
3,0.243601
4,0.325684
5,0.380406
6,0.418358
7,0.466019
8,0.513680
9,0.526037
10,0.550750
11,0.570168
12,0.572816
13,0.569285
14,0.567520
15,0.565755
16,0.571933
17,0.586937
18,0.592233
19,0.593998
20,0.595763
21,0.613416
22,0.622242
23,0.624890
24,0.634598
25,0.632833
26,0.634598
27,0.634598
28,0.637246
29,0.640777
30,0.643425
31,0.644307
32,0.646955
33,0.643425
34,0.642542
35,0.643425
36,0.646072
37,0.645190
38,0.641659
39,0.642542
40,0.641659
41,0.639894
42,0.639011
43,0.640777
44,0.643425
45,0.646072
46,0.644307
47,0.646955
48,0.646955
49,0.639011
50,0.635481
51,0.640777
52,0.647838
53,0.640777
54,0.645190
55,0.646072
56,0.643425
57,0.643425
58,0.646072
59,0.649603
60,0.649603
61,0.651368
62,0.651368
63,0.654016
64,0.651368
65,0.652251
66,0.653133
67,0.649603
68,0.650485
69,0.651368
70,0.650485
71,0.652251
72,0.654898
73,0.652251
74,0.661959
75,0.666372
76,0.669903
77,0.670786
78,0.678729
79,0.679612
80,0.680494
81,0.674316
82,0.676081
83,0.676964
84,0.671668
85,0.669903
86,0.670786
87,0.671668
88,0.672551
89,0.669903
90,0.669903
91,0.668138
92,0.671668
93,0.676964
94,0.674316
95,0.674316
96,0.675199
97,0.674316
98,0.666372
99,0.663725
100,0.668138
101,0.664607
102,0.664607
103,0.666372
104,0.664607
105,0.664607
106,0.667255
107,0.672551
108,0.673433
109,0.670786
110,0.673433
111,0.675199
112,0.676081
113,0.670786
114,0.671668
115,0.667255
116,0.669020
117,0.670786
118,0.668138
119,0.666372
120,0.660194
121,0.655781
122,0.657546
123,0.653133
124,0.653133
125,0.657546
126,0.664607
127,0.660194
128,0.662842
129,0.661959
130,0.659312
131,0.658429
132,0.655781
133,0.641659
134,0.639894
135,0.636364
136,0.635481
137,0.639011
138,0.633716
139,0.631068
140,0.629303
141,0.624890
142,0.624890
143,0.629303
144,0.632833
145,0.622242
146,0.625772
147,0.620477
148,0.629303
149,0.631068
150,0.633716
151,0.629303
152,0.631068
153,0.632833
154,0.632833
155,0.636364
156,0.639011
157,0.645190
158,0.646072
159,0.646072
160,0.637246
161,0.637246
162,0.635481
163,0.633716
164,0.633716
165,0.627538
166,0.635481
167,0.634598
168,0.632833
169,0.639894
170,0.637246
171,0.639894
172,0.638129
173,0.635481
174,0.636364
175,0.634598
176,0.637246
177,0.642542
178,0.637246
179,0.633716
180,0.631068
181,0.625772
182,0.627538
183,0.628420
184,0.629303
185,0.629303
186,0.628420
187,0.627538
188,0.624890
189,0.631951
190,0.630185
191,0.627538
192,0.626655
193,0.625772
194,0.628420
195,0.629303
196,0.631951
197,0.634598
198,0.627538
199,0.630185
