input,time
167200,83
167300,74
167400,95
167500,112
167600,105
167700,119
167800,103
167900,114
168000,123
168100,103
168200,110
168300,107
168400,117
168500,110
168600,113
168700,109
168800,97
168900,117
169000,121
169100,104
169200,115
169300,85
169400,103
169500,105
169600,133
169700,121
169800,105
169900,113
170000,118
170100,126
170200,83
170300,98
170400,109
170500,112
170600,122
170700,118
170800,117
170900,84
171000,92
171100,119
171200,118
171300,119
171400,119
171500,110
171600,106
171700,75
171800,94
171900,116
172000,88
172100,63
172200,91
172300,89
172400,110
172500,126
172600,115
172700,117
172800,124
172900,103
173000,108
173100,120
173200,109
173300,117
173400,103
173500,118
173600,108
173700,111
173800,101
173900,83
174000,92
174100,101
174200,100
174300,120
174400,120
174500,119
174600,121
174700,123
174800,118
174900,101
175000,76
175100,94
175200,122
175300,116
175400,128
175500,115
175600,95
175700,114
175800,105
175900,118
176000,114
176100,109
176200,82
176300,100
176400,105
176500,115
176600,105
176700,75
176800,118
176900,110
177000,114
177100,120
177200,101
177300,115
177400,132
177500,129
177600,109
177700,76
177800,94
177900,105
178000,104
178100,124
178200,106
178300,76
178400,97
178500,122
178600,107
178700,83
178800,92
178900,98
179000,115
179100,109
179200,79
179300,99
179400,108
179500,115
179600,78
179700,91
179800,102
179900,107
180000,125
180100,95
180200,114
180300,116
180400,124
180500,115
180600,94
180700,124
180800,114
180900,114
181000,124
181100,108
181200,84
181300,97
181400,118
181500,126
181600,105
181700,120
181800,110
181900,110
182000,79
182100,90
182200,104
182300,127
182400,118
182500,126
182600,83
182700,90
182800,128
182900,82
183000,72
183100,73
183200,104
183300,105
183400,78
183500,92
183600,99
183700,118
183800,114
183900,146
184000,120
184100,120
184200,83
184300,107
184400,104
184500,76
184600,97
184700,99
184800,121
184900,113
185000,110
185100,81
185200,101
185300,115
185400,112
185500,74
185600,76
185700,76
185800,87
185900,91
186000,123
186100,123
186200,102
186300,114
186400,93
186500,121
186600,82
186700,103
186800,119
186900,116
187000,120
187100,111
187200,116
187300,1017
187400,79
187500,88
187600,104
187700,110
187800,121
187900,122
188000,110
188100,116
188200,117
188300,115
188400,117
188500,113
188600,105
188700,120
188800,114
188900,97
189000,118
189100,107
189200,110
189300,113
189400,83
189500,115
189600,107
189700,134
189800,87
189900,103
190000,117
190100,122
190200,113
190300,125
190400,123
190500,120
190600,124
190700,102
190800,120
190900,95
191000,79
191100,119
191200,109
191300,107
191400,122
191500,114
191600,79
191700,73
191800,96
191900,113
192000,117
192100,111
192200,122
192300,113
192400,125
192500,121
192600,125
192700,126
192800,96
192900,109
193000,109
193100,80
193200,79
193300,98
193400,120
193500,112
193600,113
193700,116
193800,112
193900,128
194000,97
194100,79
194200,101
194300,117
194400,106
194500,82
194600,81
194700,98
194800,123
194900,124
195000,115
195100,114
195200,116
195300,114
195400,117
195500,109
195600,101
