input,time
100,2811619
200,10260964
300,14846503
400,33522237
500,64363802
600,109997333
700,175050025
800,256300633
900,363311680
1000,513674081
1100,654421361
1200,845176034
1300,1071655026
1400,1337762026
1500,1645371052
1600,2006053432
1700,2388917102
1800,2840579686
1900,3338959679
2000,3907753331
2100,4511470527
2200,5181110671
2300,5928205161
2400,6740162745
2500,7622377485
2600,8548601097
2700,9568768686
2800,10837484710
2900,12129581553
3000,13637050210
