input,time
590,84805
591,86408
592,89044
593,88926
594,88703
595,92255
596,85849
597,87694
598,91672
599,86488
600,88613
601,87261
602,88545
603,86665
604,87059
605,92286
606,89938
607,87818
608,88305
609,91902
610,94749
611,89869
612,93869
613,92557
614,92663
615,92092
616,94180
617,87987
618,89770
619,96012
620,95095
621,96066
622,97017
623,97936
624,97541
625,98440
626,96078
627,96544
628,98671
629,103366
630,94567
631,99082
632,102033
633,101334
634,102243
635,100884
636,96976
637,103609
638,100882
639,102043
640,104901
641,105640
642,106004
643,100327
644,102657
645,103452
646,99613
647,102705
648,105661
649,100689
650,104327
651,100158
652,111811
653,102667
654,107287
655,105842
656,103596
657,107525
658,104844
659,112070
660,103557
661,117049
662,109399
663,110022
664,110265
665,108288
666,113233
667,112161
668,114464
669,111110
670,108472
671,115543
672,111163
673,108615
674,118729
675,109343
676,116683
677,113242
678,108845
679,118041
680,111269
681,113057
682,111847
683,120574
684,113337
685,119140
686,121012
687,120937
688,118097
689,119859
690,116670
691,117881
692,119118
693,123004
694,121476
695,119921
696,120046
697,120915
698,119737
699,116786
700,115732
701,127492
702,124873
703,118421
704,121930
705,123720
706,123299
707,132136
708,121199
709,127989
710,123785
711,119611
712,129540
713,129627
714,129794
715,130161
716,126862
717,128459
718,134826
719,130177
720,125780
721,124555
722,129385
723,133438
724,128588
725,128294
726,135340
727,132697
728,129698
729,135283
730,127402
731,134019
732,134247
733,130313
734,128138
735,138584
736,132837
737,133712
738,139264
739,139523
740,139642
741,141529
742,140035
743,142655
744,136208
745,136122
746,139402
747,140630
748,143469
749,142474
750,141698
751,141663
752,143119
753,149998
754,140167
755,140315
756,139552
757,144021
758,145230
759,143495
760,146451
761,144850
762,143945
763,139109
764,144441
765,141740
766,147550
767,152845
768,142010
769,146788
770,151363
771,150661
772,145362
773,144664
774,142788
775,151689
776,146879
777,155149
778,144679
779,153742
780,155530
781,149520
782,151196
783,155443
784,156797
785,158431
786,151796
787,163678
788,157937
789,149251
790,155412
791,156092
792,150784
793,154718
794,161613
795,161498
796,154727
797,156992
798,149351
799,161147
800,158473
801,163512
802,159516
803,164721
804,150561
805,158687
806,167766
807,163786
808,159004
809,164572
810,170160
811,165687
812,164605
813,163174
814,165681
815,163454
816,168609
817,159185
818,169325
819,166118
820,169901
821,161915
822,166872
823,164656
824,170042
825,166981
826,167863
827,179149
828,169173
829,175367
830,170967
831,174502
832,166349
833,175864
834,174108
835,177399
836,174132
837,173977
838,179625
839,174105
840,171800
841,181572
842,176256
843,183250
844,170980
845,180043
846,185085
847,177279
848,181998
849,178390
850,178314
851,186860
852,180609
853,174876
854,185147
855,185690
856,178070
857,176890
858,179381
859,184698
860,183431
861,179908
862,189688
863,181361
864,179588
865,180535
866,184797
867,186729
868,179065
869,187998
870,190150
871,195117
872,192551
873,200110
874,197852
875,189476
876,193316
877,187546
878,189954
879,195276
880,192147
881,191631
882,191497
883,197852
884,191370
885,200417
886,197000
887,194531
888,198387
889,196913
890,209846
891,194723
892,198658
893,209082
894,203106
895,198357
896,195987
897,197044
898,205441
899,205151
900,201764
901,205481
902,199151
903,194573
904,205825
905,202682
906,211237
907,203205
908,209653
909,199898
910,205728
911,211983
912,207501
913,214398
914,208488
915,206435
916,211071
917,214389
918,209704
919,211651
920,209171
921,203493
922,212544
923,216486
924,212615
925,203607
926,214841
927,209968
928,219785
929,220158
930,212313
931,219254
932,221558
933,215201
934,218163
935,218724
936,216315
937,219344
938,222352
939,221793
940,223414
941,215907
942,216907
943,221810
944,229183
945,226881
946,227727
947,220110
948,232165
949,224442
950,223046
951,219929
952,226652
953,232734
954,233319
955,232178
956,224343
957,234618
958,236979
959,225148
960,231071
961,241078
962,231145
963,230777
964,232960
965,225082
966,237232
967,230722
968,232677
969,230515
970,245092
971,233450
972,225661
973,240765
974,236178
975,227442
976,229580
977,237820
978,237588
979,237406
980,241904
981,246174
982,242930
983,246900
984,241480
985,241561
986,250014
987,247044
988,245313
989,249916
990,252541
991,244803
992,239381
993,243863
994,245379
995,229812
996,251943
997,247626
998,243241
999,240853
1000,252232
