input,time
475,111399
476,112750
477,113505
478,113300
479,114156
480,114954
481,115140
482,115515
483,115275
484,116066
485,117364
486,117504
487,117780
488,118552
489,119271
490,119427
491,119070
492,120780
493,120417
494,120445
495,121859
496,121434
497,123003
498,122807
499,123951
500,124695
501,125019
502,125673
503,126043
504,125810
505,126557
506,127414
507,127775
508,128658
509,129195
510,128975
511,129639
512,129955
513,130893
514,131820
515,132124
516,132374
517,132825
518,132307
519,133386
520,134835
521,135160
522,135861
523,136332
524,136323
525,136770
526,137547
527,137898
528,138722
529,138876
530,139834
531,140280
532,140343
533,141250
534,142158
535,142284
536,143055
537,143013
538,144398
539,144288
540,145340
541,145992
542,146146
543,146072
544,147200
545,148104
546,148155
547,148925
548,149602
549,150173
550,150969
551,151519
552,151130
553,152492
554,153010
555,153174
556,153939
557,154801
558,154875
559,155100
560,155779
561,156260
562,157388
563,157852
564,158646
565,158979
566,159192
567,159285
568,160208
569,161560
570,161787
571,161832
572,162271
573,163647
574,164100
575,164464
576,165590
577,166140
578,166428
579,167303
580,167855
581,168475
582,168818
583,169617
584,170046
585,170469
586,171252
587,170161
588,171632
589,172890
590,173650
591,173642
592,174585
593,174043
594,176030
595,176390
596,175984
597,177753
598,178332
599,179073
600,179547
601,179772
602,180523
603,181227
604,181403
605,182644
606,183260
607,183920
608,184357
609,184433
610,185445
611,185949
612,186531
613,187113
614,186966
615,188615
616,188924
617,189883
618,190328
619,190806
620,190350
621,192455
622,191420
623,193192
624,194285
625,194370
626,195547
627,195755
628,196872
629,196471
630,196704
631,197490
632,199018
633,199467
634,200066
635,201019
636,201069
637,201081
638,201718
639,203211
640,204375
641,204259
642,203870
643,206375
644,207040
645,207570
646,207774
647,207853
648,209277
649,209811
650,210715
651,209922
652,212016
653,211603
654,212628
655,214140
656,214837
657,215118
658,216108
659,216706
660,217217
661,217830
662,217801
663,216897
664,218841
665,220735
666,220584
667,221858
668,222400
669,220818
670,223554
671,224119
672,225285
673,225777
674,226525
675,227304
676,227997
677,227836
678,229383
679,228696
680,228780
681,230550
682,230568
683,232798
684,233261
685,233567
686,234360
687,234263
688,235508
689,237015
690,237380
691,237405
692,238995
693,239343
694,240351
695,240669
696,240207
697,242366
698,242350
699,242823
700,244460
701,244489
702,245960
703,246012
704,246636
705,247754
706,248694
707,247426
708,250263
709,250661
710,251674
711,251130
712,251738
713,252793
714,254045
715,254220
716,255619
717,255651
718,257172
719,257968
720,257244
721,259260
722,259981
723,259968
724,260985
725,262240
726,262824
727,263730
728,263593
729,265265
730,265932
731,266035
732,266985
733,268250
734,267181
735,269079
736,269049
737,270985
738,270678
739,272571
740,271999
741,273980
742,274050
743,274833
744,276341
745,277062
746,277714
747,278421
748,279207
749,280021
750,280575
751,281489
752,282310
753,281903
754,283853
755,283894
756,285180
757,285936
758,286767
759,286580
760,287600
761,287905
762,288230
763,289668
764,290970
765,286235
766,292530
767,291931
768,294275
769,294630
770,294469
771,296429
772,296430
773,297850
774,297926
775,298797
776,300580
777,301011
778,300362
779,302041
780,303404
781,303770
782,305350
783,306000
784,306660
785,306342
786,307910
787,307695
788,309258
789,310590
790,311304
791,311815
792,312011
793,313563
794,313390
795,314075
796,316290
797,316828
798,317772
799,318098
800,319480
801,319965
802,321011
803,321538
804,322341
805,323082
806,323820
807,324990
808,325500
809,326605
810,327624
811,328224
812,328525
813,329802
814,329945
815,331039
816,332484
817,333060
818,333250
819,334443
820,335600
821,335335
822,336485
823,336362
824,339073
825,339039
826,339549
827,339955
828,342188
829,340578
830,342439
831,344850
832,343551
833,346392
834,346280
835,348075
836,348502
837,349305
838,349325
839,351436
840,352244
841,352625
842,352885
843,354375
844,355368
845,355414
846,356694
847,357846
848,358918
849,359948
850,360122
851,361570
852,362336
853,362913
854,363636
855,364382
856,363239
857,365668
858,367598
859,366681
860,369342
861,370040
862,370955
863,371488
864,372288
865,373355
866,373984
867,374330
868,375927
869,377110
870,377949
871,378849
872,379161
873,378917
874,380226
875,381879
876,382950
877,383691
878,384475
879,385628
880,384059
881,387430
882,388056
883,389283
884,388633
885,389400
886,391152
887,392875
888,393618
889,394680
890,395569
891,396170
892,396791
893,398107
894,398136
895,399504
896,400770
897,400316
898,401850
899,403216
900,403119
901,403434
902,405270
903,407198
904,407750
905,408499
906,409944
907,410861
908,410347
909,412361
910,412110
911,414414
912,414240
913,415922
914,414160
915,417414
916,418794
917,418810
918,419307
919,420918
920,422212
921,423450
922,423761
923,425313
924,426335
925,427284
926,427645
927,428705
928,429975
929,430678
930,431634
931,431262
932,432765
933,434075
934,434115
935,433159
936,437552
937,438396
938,438463
939,439830
940,440979
941,441835
942,441726
943,442613
944,444501
945,440369
946,445607
947,447580
948,448725
949,448551
950,450565
951,449772
952,452351
953,453100
954,454053
955,455525
956,455112
957,456411
958,457583
959,452221
960,457974
961,459510
962,461206
963,463137
964,463956
965,464805
966,464919
967,463575
968,467433
969,468806
970,469019
971,470269
972,470421
973,472800
974,471436
975,474822
976,473099
977,475648
978,476322
979,477785
980,479275
981,480194
982,481626
983,481572
984,483516
985,483990
986,485044
987,486581
988,484497
989,487746
990,489489
991,489599
992,490311
993,492423
994,492618
995,494137
996,495455
997,494736
998,495157
999,496223
1000,495930
